DCA License Number,License Type,License Expiration Date,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code
1415121-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,506,W 181ST ST,,NEW YORK,NY,10033,2125025490,Manhattan,1
1267813-DCA,Business,03/31/2017,3896 PARKING CORP.,,3896,10TH AVE,,NEW YORK,NY,10034,2125696508,Manhattan,1
1204606-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,14,CHARLTON ST,,NEW YORK,NY,10014,2125025490,Manhattan,1
1226477-DCA,Business,03/31/2011,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,16327,ARCHER AVE,,JAMAICA,NY,11433,7186589619,Queens,4
1393276-DCA,Business,03/31/2015,QUIK PARK 175 K LLC,,53,N 3RD ST,,BROOKLYN,NY,11249,2128322066,Brooklyn,3
2024409-DCA,Business,09/09/2015,ATLANTIC GARAGE MANAGEMENT LLC,,238,ATLANTIC AVE,,BROOKLYN,NY,11201,646-964-4323,Brooklyn,3
1307745-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,7074,E 162ND ST,,BRONX,NY,10452,2125025490,,
0963093-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,798,UNION ST,,BROOKLYN,NY,11215,2126296602,Brooklyn,3
1466384-DCA,Business,03/31/2019,"KINNEY PARKING SYSTEM, LLC",,1153,YORK AVE,,NEW YORK,NY,10065,2125025490,Manhattan,1
0976184-DCA,Business,03/31/2017,IMPERIAL HOUSE PARKING LLC,,150,E 69TH ST,,NEW YORK,NY,10021,2127142442,Manhattan,1
1129975-DCA,Business,03/31/2011,"LAN TIAN GARAGE, INC.",,89,HENRY ST,,NEW YORK,NY,10002,2123859600,Manhattan,1
1458328-DCA,Business,03/31/2019,OMEGA PARKING SYSTEMS LLC,,200,E 24TH ST,,NEW YORK,NY,10010,2127251791,Manhattan,1
1262199-DCA,Business,03/31/2013,21ST GARAGE LLC,,436,W 36TH ST,,NEW YORK,NY,10018,2126270012,Manhattan,1
2042764-DCA,Business,03/31/2019,"ABM PARKING SERVICES, INC",,1633,BROADWAY,,NEW YORK,NY,10019,2122131282,Manhattan,1
1157522-DCA,Business,03/31/2011,CROTONA PARKWAY GARAGE INC.,,1981,HONEYWELL AVE,,BRONX,NY,10460,7186206177,Bronx,2
2009040-DCA,Business,03/31/2019,AD PARKING INC.,,331,E 132ND ST,,BRONX,NY,10454,7189939003,Bronx,2
2026884-DCA,Business,03/31/2019,QUIK PARK WARREN GARAGE LLC,,86,WARREN ST,,NEW YORK,NY,10007,2128322066,Manhattan,1
2005024-DCA,Business,03/31/2017,AUDUBON PARKING MGMT LLC.,,284,AUDUBON AVE,,NEW YORK,NY,10033,,Manhattan,1
2022636-DCA,Business,03/31/2019,425 EAST 79 CAR PARK LLC,,415,E 79TH ST,,NEW YORK,NY,10075,2129966363,Manhattan,1
1338623-DCA,Business,02/26/2019,QUIK PARK HUDSON 180 LLC,,180,RIVERSIDE BLVD,,NEW YORK,NY,10069,2128322066,Manhattan,1
1227911-DCA,Business,08/24/2011,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,15902,JAMAICA AVE,,JAMAICA,NY,11432,7185260156,Queens,4
2044751-DCA,Business,01/03/2017,BELUGA PARKING CORP,,1830,E TREMONT AVE,,BRONX,NY,10460,2125416050,Bronx,2
2081726-DCA,Business,03/31/2021,"LM CHASE PARKING, LLC.",,344,E 52ND ST,,NEW YORK,NY,10022,2127143571,Manhattan,1
1326426-DCA,Business,03/31/2017,"REGAL CAR PARK, LLC",,33,W 56TH ST,,NEW YORK,NY,10019,1212216111,Manhattan,1
1013486-DCA,Business,03/31/2011,F & M PARKING LOT CORP.,,363,E 138TH ST,,BRONX,NY,10454,7188501030,Bronx,2
1257433-DCA,Business,03/31/2013,"IMPERIAL PARKING (U.S.), INC",,251,AVENUE C,,NEW YORK,NY,10009,2129378660,Manhattan,1
2000568-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,375,PARK AVE,,NEW YORK,NY,10152,2125025490,Manhattan,1
1330550-DCA,Business,07/30/2015,QUIK PARK WEST 57 LLC,,9,W 57TH ST,,NEW YORK,NY,10019,2128322066,Manhattan,1
2013884-DCA,Business,03/31/2017,"MAIDEN PARKING MGMT, LLC",,151,MAIDEN LN,,NEW YORK,NY,10038,2127957275,Manhattan,1
0367230-DCA,Business,03/31/2013,PROBE PARKING LLC,,300,E 46TH ST,,NEW YORK,NY,10017,2126869800,Manhattan,1
1343769-DCA,Business,01/26/2015,STANDARD PARKING CORP,,4028,COLLEGE POINT BLVD,,FLUSHING,NY,11354,2129163480,Queens,4
1151530-DCA,Business,03/31/2013,CITY PARKING LLC,,525,E 11TH ST,,NEW YORK,NY,10009,2127078993,Manhattan,1
1226136-DCA,Business,03/31/2011,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,1470,MADISON AVE,,NEW YORK,NY,10029,2125025490,Manhattan,1
1196436-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,123,W 56TH ST,,NEW YORK,NY,10019,2125025490,Manhattan,1
1262206-DCA,Business,03/31/2011,"78 PARKING MANAGEMENT, LLC",,404,E 79TH ST,,NEW YORK,NY,10075,7187880066,Manhattan,1
1277045-DCA,Business,03/31/2015,STANDARD PARKING CORPORATION,,950,RIVER AVE,,BRONX,NY,10452,7185384249,Bronx,2
2028947-DCA,Business,03/31/2019,231ST STREET PARKING LLC,ALL COUNTY PARKIN,3217,IRWIN AVE,,BRONX,NY,10463,718-708-5077,Bronx,2
1037756-DCA,Business,03/31/2013,SAGE PARKING CORP.,SAGE PARKING,1295,JEROME AVE,,BRONX,NY,10452,7185387336,Bronx,2
1312992-DCA,Business,08/30/2012,420 EAST 51ST PARKING LLC,,420,E 51ST ST,,NEW YORK,NY,10022,2128587565,Manhattan,1
1204282-DCA,Business,03/31/2011,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,212,E 47TH ST,,NEW YORK,NY,10017,2125025490,Manhattan,1
0901086-DCA,Business,03/31/2013,LTG PARKING CORP.,,185,W END AVE,,NEW YORK,NY,10023,2129999999,Manhattan,1
1256344-DCA,Business,03/31/2017,C.V. PARKING LLC,,200,CABRINI BLVD,,NEW YORK,NY,10033,2127959070,Manhattan,1
0972262-DCA,Business,03/31/2013,BLEECKER PARKING CORP.,,350,BLEECKER ST,,NEW YORK,NY,10014,2122748303,Manhattan,1
1393075-DCA,Business,03/31/2015,PF PARKING CORP.,,1975,EASTCHESTER RD,,BRONX,NY,10461,7184307021,Bronx,2
2026632-DCA,Business,11/15/2018,QUIK PARK HUDSON LLC,,160,RIVERSIDE BLVD,,NEW YORK,NY,10069,212-686-9800,Manhattan,1
1212000-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,15,HOYT ST,,BROOKLYN,NY,11201,7188555544,Brooklyn,3
1379008-DCA,Business,03/31/2011,R & M PARKING CORP.,,600,E 156TH ST,,BRONX,NY,10455,7186811406,Bronx,2
1270443-DCA,Business,03/31/2011,"PARKING COMPANY OF AMERICA AIRPORTS, LLC",AVISTAR AIRPORT PARKING,14916,131ST ST,,JAMAICA,NY,11430,7183222221,Queens,4
0883259-DCA,Business,03/31/2017,TAURUS MANAGEMENT CORP.,TAURUS PARKING  GARAGE,906,UNION ST,,BROOKLYN,NY,11215,7188661000,Brooklyn,3
1368505-DCA,Business,03/31/2019,QUIK PARK 184 MANAGEMENT LLC,,184,KENT AVE,,BROOKLYN,NY,11211,212-686-9800,Brooklyn,3
1475171-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,47,CHURCH STREET,,NEW YORK,NY,10007,2125025490,,
2033954-DCA,Business,03/31/2019,ROX PARKING MANAGEMENT COMPANY LLC,,351,E 51ST ST,,NEW YORK,NY,10022,2124868603,Manhattan,1
1196473-DCA,Business,03/31/2017,EMBASSY PARKING LLC,,120,E 81ST ST,,NEW YORK,NY,10028,2128887400,Manhattan,1
0947353-DCA,Business,03/31/2019,WEST 108TH STREET PARKING GARAGE CORPORATION,,234,W 108TH ST,,NEW YORK,NY,10025,2122228800,Manhattan,1
1196453-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,29,E 50TH ST,,NEW YORK,NY,10022,2125025490,Manhattan,1
1389855-DCA,Business,06/12/2018,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,9777,QUEENS BLVD,,REGO PARK,NY,11374,2125025490,Queens,4
1402608-DCA,Business,01/19/2015,PEAK TIME PARKING INC.,,4469,BROADWAY,,NEW YORK,NY,10040,7182204580,Manhattan,1
1290976-DCA,Business,12/28/2016,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,22,E 1ST ST,,NEW YORK,NY,10003,2125025490,Manhattan,1
2038853-DCA,Business,08/12/2016,FULTON LAWRENCE PARKING LLC,,111,LAWRENCE ST,,BROOKLYN,NY,11201,2126869800,Brooklyn,3
1304553-DCA,Business,03/31/2011,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,519,W 161ST ST,,NEW YORK,NY,10032,2125025490,Manhattan,1
1196462-DCA,Business,03/31/2011,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,1257,3RD AVE,,NEW YORK,NY,10021,2125025490,Manhattan,1
1330577-DCA,Business,03/31/2017,QUIK PARK EAST 72 LLC,,525,E 72ND ST,,NEW YORK,NY,10021,2128322066,Manhattan,1
0970232-DCA,Business,03/31/2011,MID TOWN PARKING CORP.,,575,LEXINGTON AVE,,NEW YORK,NY,10022,2127536116,Manhattan,1
1268783-DCA,Business,03/31/2015,21ST GARAGE LLC,,444,10TH AVE,,NEW YORK,NY,10001,2126270012,Manhattan,1
2027709-DCA,Business,03/31/2019,225 EAST 63RD PARKING CORP,,221,E 63RD ST,,NEW YORK,NY,10065,2127367171,Manhattan,1
0908174-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,1250,BROADWAY,,NEW YORK,NY,10001,2126296602,Manhattan,1
0788455-DCA,Business,03/31/2021,ULTRA-PARK LLC,,424,W END AVE,,NEW YORK,NY,10024,2128749633,Manhattan,1
1251091-DCA,Business,03/31/2015,STANDARD PARKING CORPORATION,,10420,QUEENS BLVD,,FOREST HILLS,NY,11375,2129163480,Queens,4
1369113-DCA,Business,03/31/2013,"IMPERIAL PARKING (U.S.), LLC",IMPARK,9015,PARSONS BLVD,,JAMAICA,NY,11432,2129378660,Queens,4
1162793-DCA,Business,03/31/2013,751 CVW LLC,,173,E 156TH ST,,BRONX,NY,10451,9175840383,Bronx,2
2005668-DCA,Business,03/31/2019,QUIK PARK UNDERHILL LLC,,105,UNDERHILL AVE,,BROOKLYN,NY,11238,2128322066,Brooklyn,3
1307234-DCA,Business,03/31/2011,"SB PARK AVE PARKING, LLC",,225,E 149TH ST,,BRONX,NY,10451,7187331820,Bronx,2
2024139-DCA,Business,03/31/2017,"IMPERIAL PARKING (U.S.), LLC",,355,FRONT ST,,STATEN ISLAND,NY,10304,212-934-8660,Staten Island,5
2005634-DCA,Business,12/18/2014,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,885,6TH AVE,,NEW YORK,NY,10001,2125025490,Manhattan,1
1180994-DCA,Business,03/31/2011,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,9,W 57TH ST,,NEW YORK,NY,10019,2125025490,Manhattan,1
1438954-DCA,Business,03/31/2015,WEST 46 ST GARAGE LLC,,305,W 46TH ST,,NEW YORK,NY,10036,2128322066,Manhattan,1
1164348-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,276,LIVINGSTON ST,,BROOKLYN,NY,11217,7188527317,Brooklyn,3
1271791-DCA,Business,03/31/2021,QUIK PARK WEST 55TH ST. LLC,,73,W 55TH ST,,NEW YORK,NY,10019,2128322066,Manhattan,1
1431658-DCA,Business,06/30/2013,SECURE GARAGE DOOR LLC,,10126,98TH ST,,OZONE PARK,NY,11416,7188489477,Queens,4
1310482-DCA,Business,03/31/2015,EMPIRE 33 PARKING LLC,,38,W 33RD ST,,NEW YORK,NY,10001,2126869800,Manhattan,1
0976779-DCA,Business,03/31/2017,"LA MIRAGE CAR PARK, INC.",,17810,WEXFORD TER,,JAMAICA,NY,11432,2122216111,Queens,4
1310483-DCA,Business,03/31/2013,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,2,PLATT ST,,NEW YORK,NY,10038,2125025490,Manhattan,1
0368450-DCA,Business,03/31/2011,MANHATTAN PARKING E. 71 ST. CORP.,,311,E 71ST ST,,NEW YORK,NY,10021,2123536116,Manhattan,1
1305162-DCA,Business,03/31/2013,"CHELSEA CAR PARK, LLC",,160,W 24TH ST,,NEW YORK,NY,10011,2122216111,Manhattan,1
2042873-DCA,Business,03/31/2019,WEST FARMS PARKING LLC,,1512,BOONE AVE,,BRONX,NY,10460,,Bronx,2
1313161-DCA,Business,03/31/2017,MINETTA LANE PARKING LLC,,122,W 3RD ST,,NEW YORK,NY,10012,2127773530,Manhattan,1
1466982-DCA,Business,07/06/2018,"KINNEY PARKING SYSTEM, LLC",,555,W 57TH ST,,New York,NY,10019,2125025490,Manhattan,1
2005860-DCA,Business,03/31/2019,HAPPY FACE PARKING CORP.,,1560,JEROME AVE,,BRONX,NY,10452,718-583-3301,Bronx,2
1301360-DCA,Business,03/31/2015,FLATBUSH PARKING SYSTEMS INC.,,626,FLATBUSH AVE,,BROOKLYN,NY,11225,7188568113,Brooklyn,3
1300424-DCA,Business,03/31/2011,"GM PARKING GROUP, INC.",,116,NOSTRAND AVE,,BROOKLYN,NY,11205,8604600523,Brooklyn,3
2005023-DCA,Business,03/31/2015,174 PARKING MGMT LLC.,,554,W 174TH ST,,NEW YORK,NY,10033,,Manhattan,1
1206084-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,515,FASHION AVE,,NEW YORK,NY,10018,2125025490,Manhattan,1
1213080-DCA,Business,03/31/2013,WALL STREET GARAGE PARKING CORP.,,45,WALL ST,,NEW YORK,NY,10005,2127373279,Manhattan,1
1004391-DCA,Business,03/31/2011,328 WEST 39TH STREET PARKING LLC,,334,W 39TH ST,,NEW YORK,NY,10018,2126869800,Manhattan,1
1397617-DCA,Business,03/31/2015,182 STREET PARKING CORP.,,8822,182ND ST,,HOLLIS,NY,11423,3476728286,Queens,4
1137946-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,153,W 48TH ST,,NEW YORK,NY,10036,2126296602,Manhattan,1
1180744-DCA,Business,03/31/2017,EAST RIVER PARKING CORP.,,345,E 94TH ST,,NEW YORK,NY,10128,2127367171,Manhattan,1
1313004-DCA,Business,03/31/2011,TWO FIFTH PARKING LLC,,2,5TH AVE,,NEW YORK,NY,10011,2125338312,Manhattan,1
1463441-DCA,Business,03/31/2015,"KINNEY PARKING SYSTEM, LLC",,33,W 28TH ST,,NEW YORK,NY,10001,2125025490,Manhattan,1
1411788-DCA,Business,03/31/2017,"ST. ANN'S PARKING GARAGE, LLC",,780,SAINT ANNS AVE,,BRONX,NY,10456,7184010141,Bronx,2
1303101-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,528,W 162ND ST,,NEW YORK,NY,10032,2125025490,Manhattan,1
1372243-DCA,Business,03/31/2013,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,839,AVENUE OF THE AMERICAS,,NEW YORK,NY,10001,2125025490,Manhattan,1
1230769-DCA,Business,03/31/2019,"LIVINGSTON CAR PARK, LLC",GGMC,141,LIVINGSTON ST,,BROOKLYN,NY,11201,2129966363,Brooklyn,3
1418326-DCA,Business,03/31/2015,PARK 127TH LLC,,311,W 127TH ST,,NEW YORK,NY,10027,2129799815,Manhattan,1
1382313-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM OF NEW YORK, INC.",,1189,1ST AVE,,NEW YORK,NY,10065,2125025490,Manhattan,1
1200653-DCA,Business,03/13/2013,EMPIRE PARKING CORP.,,416,WASHINGTON ST,,NEW YORK,NY,10013,212-262-4771,Manhattan,1
1468022-DCA,Business,03/31/2025,QUIK PARK LIC LLC,,4545,CENTER BLVD,,LONG ISLAND CITY,NY,11109,2128322066,Queens,4
1249767-DCA,Business,03/31/2015,SUPREME PARKING CORP.,,230,E 30TH ST,,NEW YORK,NY,10016,7182033312,Manhattan,1
1472004-DCA,Business,03/31/2015,ZAFIRO PARKING INC.,,804,E 138TH ST,,BRONX,NY,10454,2127490125,Bronx,2
1137953-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,838,11TH AVE,,NEW YORK,NY,10019,2126296602,,
1474770-DCA,Business,03/31/2017,"PARK 127 MGMT, LLC",,311,W 127TH ST,,NEW YORK,NY,10027,2127957275,Manhattan,1
1466978-DCA,Business,,"KINNEY PARKING SYSTEM, LLC",,515,FASHION AVE,,New York,NY,10018,2125025490,Manhattan,1
1406175-DCA,Business,03/31/2017,POWER PARKING S CORP.,,164,DYCKMAN ST,,NEW YORK,NY,10040,2125696506,Manhattan,1
1247355-DCA,Business,03/31/2019,"CLARITY 47 PARKING, LLC",,145,W 47TH ST,,NEW YORK,NY,10036,2126869800,Manhattan,1
0954111-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,157,W 83RD ST,,NEW YORK,NY,10024,2128676300,Manhattan,1
2026825-DCA,Business,03/31/2017,B.Y.M COMMUNITY PARKING LOT CORP.,,530,BERGEN AVE,,BRONX,NY,10455,9172243769,Bronx,2
0368732-DCA,Business,03/31/2019,MANHATTAN PARKING-BORO CORP.,,40,CLINTON ST,,BROOKLYN,NY,11201,2124903460,Brooklyn,3
0803509-DCA,Business,03/31/2011,GATEWAY PARKING CORP,,345,S END AVE,,NEW YORK,NY,10280,2127511080,Manhattan,1
1026761-DCA,Business,03/31/2013,"BHC CAR PARK, LLC",GGMC,240,WILLOUGHBY ST,,BROOKLYN,NY,11201,2129966363,Brooklyn,3
1118320-DCA,Business,03/31/2019,"280 BROADWAY CAR PARK, LLC",GGMC,280,BROADWAY,,NEW YORK,NY,10007,2129966363,Manhattan,1
1321864-DCA,Business,03/31/2013,QUIK PARK TRIBECA LLC,QUIK PARK INC.,450,WASHINGTON ST,,NEW YORK,NY,10013,2128322066,Manhattan,1
1264918-DCA,Business,03/31/2015,G & M PARKING GARAGE CORP.,,1100,FRANKLIN AVE,,BRONX,NY,10456,7184839458,Bronx,2
1222881-DCA,Business,03/31/2011,"351 EAST 83 CAR PARK, LLC",GGMC,351,E 83RD ST,,NEW YORK,NY,10028,2129966363,Manhattan,1
1458787-DCA,Business,09/28/2015,"CRESCENT PARKING MGMT, LLC",,4123,CRESCENT ST,,LONG IS CITY,NY,11101,2127957275,Queens,4
1262965-DCA,Business,03/31/2017,GROSVENOR PARKING LLC,,11624,GROSVENOR LN,,RICHMOND HILL,NY,11418,2125810535,Queens,4
2024664-DCA,Business,03/31/2019,8930 PARKING LLC,EXCEL PARKING,8936,SUTPHIN BLVD,,JAMAICA,NY,11435,212-837-4509,Queens,4
2000584-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,441,9TH AVE,,NEW YORK,NY,10001,2125025490,Manhattan,1
1326466-DCA,Business,03/31/2013,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,304,W 49TH ST,,NEW YORK,NY,10019,2125025490,Manhattan,1
1345530-DCA,Business,11/14/2012,STANDARD PARKING CORPORATION,,6135,JUNCTION BLVD,,REGO PARK,NY,11374,7188974833,Queens,4
1417978-DCA,Business,03/31/2015,STANDARD PARKING CORPORATION,,8020,COOPER AVE,,GLENDALE,NY,11385,7188943580,Queens,4
1389587-DCA,Business,03/31/2019,GM&M PARK INC.,,110,BROADWAY,,BROOKLYN,NY,11211,6466100315,Brooklyn,3
0763733-DCA,Business,03/31/2011,CONNAUGHT TOWER CAR PARK INC,GGMC,300,E 54TH ST,,NEW YORK,NY,10022,2129966363,Manhattan,1
1466688-DCA,Business,03/31/2015,"KINNEY PARKING SYSTEM, LLC",,23,W 55TH ST,,NEW YORK,NY,10019,2125025490,Manhattan,1
1466693-DCA,Business,03/31/2015,"KINNEY PARKING SYSTEM, LLC",,29,E 50TH ST,,NEW YORK,NY,10022,2125025490,Manhattan,1
1361864-DCA,Business,03/31/2013,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,404,E 79TH ST,,NEW YORK,NY,10075,2129163480,Manhattan,1
2059544-DCA,Business,10/18/2017,21ST AND 11TH PARKING LLC,,551,W 21ST ST,,NEW YORK,NY,10011,212-686-9800,Manhattan,1
1387238-DCA,Business,03/31/2015,W. 79TH STREET PARKING CORP.,,200,W 79TH ST,,NEW YORK,NY,10024,2122435900,Manhattan,1
1310734-DCA,Business,03/31/2011,400 EAST 70TH STREET PARKING LLC,,400,E 70TH ST,,NEW YORK,NY,10021,2127949173,Manhattan,1
1246949-DCA,Business,03/31/2021,PLAZA 48 PARKING LLC,,329,E 48TH ST,,NEW YORK,NY,10017,2126869800,Manhattan,1
1192361-DCA,Business,03/31/2015,"SHARP CAR PARK, LLC",,357,E 57TH ST,,NEW YORK,NY,10022,2122216111,Manhattan,1
1440450-DCA,Business,03/31/2019,QUIK PARK PCVST GARAGE LLC,,528,E 20TH ST,,NEW YORK,NY,10009,2126145862,Manhattan,1
1382528-DCA,Business,03/31/2013,"FANNWOOD ESTATES, LLC",,9958,66TH AVE,,REGO PARK,NY,11374,5163747000,Queens,4
0367758-DCA,Business,03/31/2011,MANHATTAN PARKING GOLD CORP,,220,E 54TH ST,,NEW YORK,NY,10022,2127536116,Manhattan,1
1319305-DCA,Business,03/31/2013,WELLESLEY PARKING LLC,,203,E 71ST ST,,NEW YORK,NY,10021,2122495514,Manhattan,1
2019772-DCA,Business,03/31/2021,QUIK PARK KESTREL PARKING LLC,,29,CATON PL,,BROOKLYN,NY,11218,212-686-9800,Brooklyn,3
1091563-DCA,Business,03/31/2017,BRAIRWOOD CAR PARK INC,,8515,MAIN ST,,JAMAICA,NY,11435,2122216111,Queens,4
1228910-DCA,Business,03/31/2013,37 EAST LLC,,415,E 37TH ST,,NEW YORK,NY,10016,2125643199,Manhattan,1
1456718-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,535,E 75TH ST,,NEW YORK,NY,10021,2125025490,Manhattan,1
1348612-DCA,Business,03/31/2015,KELLY ST PARKING LLC,,950,WESTCHESTER AVE,,BRONX,NY,10459,7183436262,Bronx,2
1133061-DCA,Business,03/31/2015,CHAMPION 221 LLC,,216,CENTRAL PARK S,,NEW YORK,NY,10019,2123085959,Manhattan,1
1202316-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,135,E 31ST ST,,NEW YORK,NY,10016,2125025490,Manhattan,1
1072920-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,90,OCEANA DR W,,BROOKLYN,NY,11235,2126296602,Brooklyn,3
1461215-DCA,Business,03/31/2015,"IMPERIAL PARKING (U.S), LLC",IMPARK,31,NAGLE AVENUE,,NEW YORK,NY,10040,2129378660,,
1114865-DCA,Business,03/31/2013,60 SUTTON PLACE PARKING LLC,,60,SUTTON PL S,,NEW YORK,NY,10022,2128887400,Manhattan,1
1313003-DCA,Business,03/31/2011,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,282,11TH AVE,,NEW YORK,NY,10001,2125025490,Manhattan,1
1211705-DCA,Business,03/31/2011,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,85,LIVINGSTON ST,,BROOKLYN,NY,11201,7187974864,Brooklyn,3
1357129-DCA,Business,03/31/2017,PARK 70 LLC,,400,E 70TH ST,,NEW YORK,NY,10021,2123272626,Manhattan,1
1463592-DCA,Business,03/31/2015,"KINNEY PARKING SYSTEM, LLC",,870,8TH AVE,,NEW YORK,NY,10019,2125025490,Manhattan,1
1263702-DCA,Business,03/31/2017,MAGIC PARKING LLC,,225,SAINT NICHOLAS AVE,,NEW YORK,NY,10027,2122893800,Manhattan,1
1461246-DCA,Business,03/31/2021,"IMPERIAL PARKING (U.S.), LLC.",IMPARK,212,S OXFORD ST,,BROOKLYN,NY,11217,2129378660,Brooklyn,3
2000572-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,1250,BROADWAY,,NEW YORK,NY,10001,2125025490,Manhattan,1
2031029-DCA,Business,03/31/2017,"IMPERIAL PARKING (U.S.), LLC",IMPARK,1199,PARK AVE,,NEW YORK,NY,10128,212-934-8660,Manhattan,1
1129133-DCA,Business,03/13/2011,ROX PARKING LLC,,931,1ST AVE,,NEW YORK,NY,10022,2123272626,Manhattan,1
1316333-DCA,Business,03/31/2011,"ALBERT AUTO SALES & PARKING, INC.",,1540,JEROME AVE,,BRONX,NY,10452,7182942319,Bronx,2
1463828-DCA,Business,03/31/2019,QUIK PARK W. 14TH STREET LLC,,222,W 14TH ST,,NEW YORK,NY,10011,212-686-9800,Manhattan,1
1383749-DCA,Business,03/31/2013,W. 79TH STREET PARKING CORP.,,200,W 79TH ST,,NEW YORK,NY,10024,2122435900,Manhattan,1
1246208-DCA,Business,03/31/2011,ALLIANCE PARKING WEST 43 ST LLC,,500,W 43RD ST,,NEW YORK,NY,10036,2125810535,Manhattan,1
1455589-DCA,Business,03/31/2017,"SCHERMERHORN PARKING MGMT, LLC",,200,SCHERMERHORN ST,,BROOKLYN,NY,11201,2127957275,Brooklyn,3
1210861-DCA,Business,03/31/2011,"ENTERPRISE PARKING COMPANY, LLC",FIVE STAR PARKING,2500,FDR DR,,NEW YORK,NY,10016,2125329682,Manhattan,1
1203528-DCA,Business,03/31/2019,PUTNAM GARDENS PARKING CORP.,,3815,PUTNAM AVE W,,BRONX,NY,10463,7184327226,Bronx,2
2036329-DCA,Business,03/31/2017,ML GJUSHI PROPERTIES LLC,,453,E 184TH ST,,BRONX,NY,10458,,Bronx,2
2005579-DCA,Business,03/31/2017,NYC PARKING GROUP I LLC,,333,E 75TH ST,,NEW YORK,NY,10021,7182850102,Manhattan,1
1196437-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,301,E 66TH ST,,NEW YORK,NY,10065,2125025490,Manhattan,1
1201685-DCA,Business,03/31/2011,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,530,E 76TH ST,,NEW YORK,NY,10021,2125025490,Manhattan,1
0921240-DCA,Business,03/31/2015,PARK RIGHT CORPORATION,PARK RIGHT,564,SAINT JOHNS PL,,BROOKLYN,NY,11238,2124599003,Brooklyn,3
1463814-DCA,Business,03/31/2015,QUIK PARK LIBBY LLC,,301,E 48TH ST,,NEW YORK,NY,10017,2128322066,Manhattan,1
1306474-DCA,Business,02/29/2012,WATERFRONT PARKING LLC,,95,WALL ST,,NEW YORK,NY,10005,2126869800,Manhattan,1
1250880-DCA,Business,03/31/2015,HESTER PARKING CORP.,,106,MOTT ST,,NEW YORK,NY,10013,9736228888,Manhattan,1
1393025-DCA,Business,07/07/2014,AMPCO SYSTEM PARKING,,450,E 29TH ST,,NEW YORK,NY,10016,6464391610,Manhattan,1
