DCA License Number,License Type,License Expiration Date,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,License Creation Date,Industry,Detail,Community Board,Council District,BIN,BBL,NTA,Census Tract,Longitude,Latitude,Location
2079557-DCA,Business,2025-03-31,PARK PLACE GARAGE LLC,,99,CHURCH ST,,NEW YORK,NY,10007,6465840409,Manhattan,1,2018-10-30,Garage,"Vehicle Spaces: 65, Bicycle Spaces: 7",101,01,1089428,1001237502,MN24,21,-74.00947959707774,40.71294851557799,"(40.71294851557799, -74.00947959707774)"
1340052-DCA,Business,2025-03-31,NYULMC E GARAGE CORP.,,333,E 38TH ST,,NEW YORK,NY,10016,2127367171,Manhattan,1,2009-12-02,Parking Lot,"Vehicle Spaces: 146, Bicycle Spaces: 14",106,4,1021925,1009440022,MN20,78,-73.97272691441997,40.74675557397083,"(40.74675557397083, -73.97272691441997)"
2104915-DCA,Business,2025-03-31,MBA ONE PARKING CORP,,12,ECKFORD ST,,BROOKLYN,NY,11222,7188642992,Brooklyn,3,2022-03-31,Garage,"Vehicle Spaces: 41, Bicycle Spaces: 0",301,33,3428522,3027140001,,,-73.9478345149923,40.72068554639611,"(40.72068554639611, -73.9478345149923)"
1133687-DCA,Business,2025-03-31,SAWYER PARKING LLC,,150,W 20TH ST,,NEW YORK,NY,10011,2122428310,Manhattan,1,2003-03-11,Garage,"Vehicle Spaces: 150, Bicycle Spaces: 15",104,03,1014743,1007960007,,,-73.9961891920533,40.741892298335316,"(40.741892298335316, -73.9961891920533)"
2051094-DCA,Business,2025-03-31,LINC GARAGE LLC,,20,N 5TH ST,,BROOKLYN,NY,11249,646-584-0409,Brooklyn,3,2017-04-12,Garage and Parking Lot,"Vehicle Spaces: 174, Bicycle Spaces: 17",301,33,3391206,3023407502,BK73,555,-73.96316020360678,40.71937673052651,"(40.71937673052651, -73.96316020360678)"
2108505-DCA,Business,2025-03-31,MANHATTAN PREMIUM PARKING LLC,,1420,YORK AVE,,NEW YORK,NY,10021,9172614880,Manhattan,1,2022-08-31,Garage,"Vehicle Spaces: 28, Bicycle Spaces: 0",108,05,1046310,1014877501,,,-73.95212163178651,40.76906362804333,"(40.76906362804333, -73.95212163178651)"
1250775-DCA,Business,2025-03-31,JENUWEN CAR PARK INC.,,590,FLATBUSH AVE,,BROOKLYN,NY,11225,2122216111,Brooklyn,3,2011-08-19,Garage,"Vehicle Spaces: 121, Bicycle Spaces: 12",309,40,3114604,3050260132,BK60,79802,-73.96055156753197,40.65912541520786,"(40.65912541520786, -73.96055156753197)"
1423764-DCA,Business,2025-03-31,SAMO PARKING LLC,,401,E 74TH ST,,NEW YORK,NY,10021,2127143571,Manhattan,1,2012-04-02,Garage,"Vehicle Spaces: 61, Bicycle Spaces: 6",108,5,1045891,1014690501,MN31,132,-73.95469575246041,40.76898507148451,"(40.76898507148451, -73.95469575246041)"
1182377-DCA,Business,2025-03-31,PRONTO PARKING CORP,,169,E 65TH ST,,NEW YORK,NY,10065,2124903460,Manhattan,1,2004-10-12,Garage,"Vehicle Spaces: 70, Bicycle Spaces: 7",108,4,0,1000000000,MN40,120,-73.96462193358475,40.76564545245186,"(40.76564545245186, -73.96462193358475)"
2095900-DCA,Business,2025-03-31,ADRIANA PARKING CORP,,535,E 75TH ST,,NEW YORK,NY,10021,9172146019,Manhattan,1,2020-06-30,Garage,"Vehicle Spaces: 23, Bicycle Spaces: 0",108,05,1072696,1014877502,,,-73.9514072765062,40.76842929390843,"(40.76842929390843, -73.9514072765062)"
1379517-DCA,Business,2025-03-31,ENTERPRISE ANN PARKING LLC,,57,ANN ST,,NEW YORK,NY,10038,2127143571,Manhattan,1,2010-12-22,Garage,"Vehicle Spaces: 276, Bicycle Spaces: 21",101,1,1001270,1000920010,MN25,1501,-74.00662606624425,40.71020120822082,"(40.71020120822082, -74.00662606624425)"
2103596-DCA,Business,2025-03-31,J P PARKING II CORP,,4501,BROADWAY,,NEW YORK,NY,10040,2018000358,Manhattan,1,2022-01-25,Garage,"Vehicle Spaces: 117, Bicycle Spaces: 12",112,10,1085397,1021800633,,,-73.93173348018784,40.85847088662344,"(40.85847088662344, -73.93173348018784)"
2006828-DCA,Business,2025-03-31,QUIK PARK MORTON LLC,,1,MORTON SQ,,NEW YORK,NY,10014,2126869800,Manhattan,1,2014-04-24,Garage,"Vehicle Spaces: 140, Bicycle Spaces: 14",102,03,1086104,1006027501,MN23,69,-74.00913941542026,40.73116550433741,"(40.73116550433741, -74.00913941542026)"
1420682-DCA,Business,2025-03-31,QUEENS WEST PARKING LLC,,476,47TH AVE,,LONG ISLAND CITY,NY,11109,2127143571,Queens,4,2012-02-29,Garage,"Vehicle Spaces: 828, Bicycle Spaces: 26",402,26,4534604,4000210060,QN31,1,-73.95586263313923,40.74600377422291,"(40.74600377422291, -73.95586263313923)"
2102857-DCA,Business,2025-03-31,900 PARK GARAGE LLC,,900,PARK AVE,,NEW YORK,NY,10075,6465840409,Manhattan,1,2021-11-30,Garage,"Vehicle Spaces: 61, Bicycle Spaces: 6",108,04,1046471,1014917501,,,-73.96076755363453,40.776022064712556,"(40.776022064712556, -73.96076755363453)"
2103698-DCA,Business,2025-03-31,340 EAST 94TH STREET PARKING CORP,,340,E 94TH ST,,NEW YORK,NY,10128,2127367171,Manhattan,1,2022-01-31,Garage,"Vehicle Spaces: 124, Bicycle Spaces: 12",108,05,1050288,1015560023,,,-73.94700973901821,40.782499626414825,"(40.782499626414825, -73.94700973901821)"
2094609-DCA,Business,2025-03-31,200 CHAMBERS STREET GARAGE LLC,,200,CHAMBERS ST,,NEW YORK,NY,10007,6465840409 9-642,Manhattan,1,2020-02-19,Garage and Parking Lot,"Vehicle Spaces: 59, Bicycle Spaces: 5",101,01,1087716,1001427502,,,-74.01220732125138,40.71686228785121,"(40.71686228785121, -74.01220732125138)"
1148653-DCA,Business,2025-03-31,UPTOWN PARKING CORP.,,1721-1735,AMSTERDAM AVE,,NEW YORK,NY,10031,2124903460,Manhattan,1,2003-08-18,Garage,"Vehicle Spaces: 53, Bicycle Spaces: 5",109,07,1061339,1020600001,,,-73.94752123221183,40.825328559726586,"(40.825328559726586, -73.94752123221183)"
2078121-DCA,Business,2025-03-31,GM PARK GROUP INC.,,116,NOSTRAND AVE,,BROOKLYN,NY,11205,6466100315,Brooklyn,3,2018-09-13,Garage,"Vehicle Spaces: 42, Bicycle Spaces: 0",303,33,3000000,3017370021,BK75,1237,-73.95277607085957,40.69638279700112,"(40.69638279700112, -73.95277607085957)"
2114503-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,14474,NORTHERN BLVD,,FLUSHING,NY,11354,7184072575,Queens,4,2023-06-20,Garage,"Vehicle Spaces: 174, Bicycle Spaces: 17",407,20,4622953,4050147502,,,-73.82292792727372,40.764710599667545,"(40.764710599667545, -73.82292792727372)"
0429675-DCA,Business,2025-03-31,INTERTOWN PARKING CORP.,,55,E END AVE,,NEW YORK,NY,10028,2127367171,Manhattan,1,1997-03-27,Garage,"Vehicle Spaces: 93, Bicycle Spaces: 9",108,5,1051380,1015890041,MN32,136,-73.94678329286688,40.772160097381985,"(40.772160097381985, -73.94678329286688)"
2103454-DCA,Business,2025-03-31,456 PARKING LLC,XTELL PARKING,456,GRAND ST,,BROOKLYN,NY,11211,917-592-4762,Brooklyn,3,2022-01-13,Garage,"Vehicle Spaces: 50, Bicycle Spaces: 0",301,34,3062872,3023990001,,,-73.9525924157633,40.711226412656714,"(40.711226412656714, -73.9525924157633)"
1231157-DCA,Business,2025-03-31,MURRAY PARK GARAGE CO. LLC,,120,E 34TH ST,,NEW YORK,NY,10016,2122139600,Manhattan,1,2006-06-22,Garage,"Vehicle Spaces: 123, Bicycle Spaces: 12",105,2,1018513,1008890068,MN20,72,-73.98039602751415,40.74667479214035,"(40.74667479214035, -73.98039602751415)"
2001479-DCA,Business,2025-03-31,ENTERPRISE 230 PARKING LLC,,230,E 30TH ST,,NEW YORK,NY,10016,2126863330,Manhattan,1,2013-12-11,Garage,"Vehicle Spaces: 25, Bicycle Spaces: 0",106,02,1078793,1009100046,MN20,70,-73.97913408166315,40.74285387870548,"(40.74285387870548, -73.97913408166315)"
2088972-DCA,Business,2025-03-31,MORRIS AVENUE PARKING LLC,,655,MORRIS AVE,,BRONX,NY,10451,6465027200,Bronx,2,2019-08-01,Garage,"Vehicle Spaces: 76, Bicycle Spaces: 8",201,17,2127027,2024410200,BX34,65,-73.92175103955834,40.81962964152418,"(40.81962964152418, -73.92175103955834)"
2045008-DCA,Business,2025-03-31,155 EAST 55TH STREET PARKING CORP,,155,E 55TH ST,,NEW YORK,NY,10022,2127367171,Manhattan,1,2016-10-25,Garage and Parking Lot,"Vehicle Spaces: 42, Bicycle Spaces: 0",106,04,1036515,1013100027,MN19,100,-73.9694838721553,40.75938333963376,"(40.75938333963376, -73.9694838721553)"
2105962-DCA,Business,2025-03-31,315 WEST 33RD STREET GARAGE LLC,,312,W 34TH ST,,NEW YORK,NY,10001,646-584-0409,Manhattan,1,2022-05-12,Garage and Parking Lot,"Vehicle Spaces: 250, Bicycle Spaces: 21",104,03,1013552,1007570022,,,-73.99413850914024,40.75246498456307,"(40.75246498456307, -73.99413850914024)"
2104452-DCA,Business,2025-03-31,155 WEST 21ST STREET PARKING CORP,,159,W 21ST ST,,NEW YORK,NY,10011,2127367171,Manhattan,1,2022-03-14,Garage,"Vehicle Spaces: 78, Bicycle Spaces: 8",104,3,1087634,1007970009,,,-73.99533750559834,40.742301234869934,"(40.742301234869934, -73.99533750559834)"
1303884-DCA,Business,2025-03-31,D'ALMONTE ENTERPRISES PARKING GARAGE INC.,,2080,JEROME AVE,,BRONX,NY,10453,3478620100,Bronx,2,2008-11-07,Garage,"Vehicle Spaces: 70, Bicycle Spaces: 7",205,16,2013960,2031790013,BX41,241,-73.90667950825025,40.85452841733136,"(40.85452841733136, -73.90667950825025)"
2096441-DCA,Business,2025-03-31,TENG RUI PARKING LOT INC,,741,61ST ST,,BROOKLYN,NY,11220,,Brooklyn,3,2020-09-18,Garage and Parking Lot,"Vehicle Spaces: 134, Bicycle Spaces: 15",307,38,3421476,3057857501,,,-74.01139621105106,40.635669204039026,"(40.635669204039026, -74.01139621105106)"
2109569-DCA,Business,2025-03-31,60 EAST PARKING CORP,,60,E 12TH ST,,NEW YORK,NY,10003,9176643792,Manhattan,1,2022-10-27,Garage,"Vehicle Spaces: 27, Bicycle Spaces: 0",102,02,1009001,1005570017,,,-73.99091083233486,40.733117028831295,"(40.733117028831295, -73.99091083233486)"
2083091-DCA,Business,2025-03-31,ISABEL PARKING LLC,,71,E 153RD ST,,BRONX,NY,10451,6465840409,Bronx,2,2019-03-13,Garage,"Vehicle Spaces: 2301, Bicycle Spaces: 40",204,08,2003018,2024900001,BX63,63,-73.92945776396155,40.82613410529716,"(40.82613410529716, -73.92945776396155)"
1153766-DCA,Business,2025-03-31,MPC PARKING LLC,,1104,2ND AVE,,NEW YORK,NY,10022,2126869800,Manhattan,1,2006-05-16,Garage,"Vehicle Spaces: 227, Bicycle Spaces: 20",106,5,1040031,1013510001,MN19,108,-73.96471874680586,40.76007090957663,"(40.76007090957663, -73.96471874680586)"
2082681-DCA,Business,2025-03-31,ABM INDUSTRY GROUPS LLC,ABM PARKING SERVICES,866,UNITED NATIONS PLZ,,NEW YORK,NY,10017,9145255897,Manhattan,1,2019-02-28,Garage,"Vehicle Spaces: 175, Bicycle Spaces: 18",106,04,1040072,1013607501,MN19,8603,-73.96683398271284,40.752924221203685,"(40.752924221203685, -73.96683398271284)"
2083101-DCA,Business,2025-03-31,ISABEL PARKING LLC,,20,E 161ST ST,,BRONX,NY,10451,6465840409,Bronx,2,2019-03-13,Garage,"Vehicle Spaces: 933, Bicycle Spaces: 27",204,08,2000000,2024990108,BX63,63,-73.92810354755214,40.82876819591825,"(40.82876819591825, -73.92810354755214)"
1205557-DCA,Business,2025-03-31,DEB PARKING LLC,,300,W 135TH ST,,NEW YORK,NY,10030,2127143571,Manhattan,1,2005-08-03,Garage,"Vehicle Spaces: 140, Bicycle Spaces: 14",110,9,1087286,1019590501,MN03,22102,-73.94675861029192,40.81658079343313,"(40.81658079343313, -73.94675861029192)"
2085989-DCA,Business,2025-03-31,CATON PARKING LLC,,33,CATON PL,,BROOKLYN,NY,11218,7329058338,Brooklyn,3,2019-05-15,Garage,"Vehicle Spaces: 68, Bicycle Spaces: 7",307,39,3124033,3053200024,BK40,504,-73.97393797449506,40.64925899216339,"(40.64925899216339, -73.97393797449506)"
2108625-DCA,Business,2025-03-31,180 MYRTLE AVENUE GARAGE LLC,,180,MYRTLE AVE,,BROOKLYN,NY,11201,6465840409,Brooklyn,3,2022-09-07,Garage and Parking Lot,"Vehicle Spaces: 144, Bicycle Spaces: 14",302,35,3398227,3020617502,,,-73.9808552006961,40.69354182375344,"(40.69354182375344, -73.9808552006961)"
1464995-DCA,Business,2025-03-31,ENTERPRISE 24TH PARKING LLC,,214,E 24TH ST,,NEW YORK,NY,10010,2125643199,Manhattan,1,2013-05-16,Garage,"Vehicle Spaces: 37, Bicycle Spaces:",106,2,1019781,1009040043,MN21,64,-73.98210867654875,40.739253265596076,"(40.739253265596076, -73.98210867654875)"
2078124-DCA,Business,2025-03-31,GM PARK GROUP INC.,,110,BROADWAY,,BROOKLYN,NY,11249,6466100315,Brooklyn,3,2018-09-13,Garage,"Vehicle Spaces: 32, Bicycle Spaces: 0",301,34,3397723,3021310008,BK73,549,-73.96475947027741,40.710390882938825,"(40.710390882938825, -73.96475947027741)"
1181008-DCA,Business,2025-03-31,"POST OFFICE GARAGE, LLC",MEYERS PARKING,340,W 31ST ST,,NEW YORK,NY,10001,2125025490,Manhattan,1,2004-09-24,Garage,"Vehicle Spaces: 261, Bicycle Spaces: 20",104,3,1013538,1007540063,MN13,103,-73.99608401648834,40.750785281943244,"(40.750785281943244, -73.99608401648834)"
2045155-DCA,Business,2025-03-31,170 PARK ROW PARKING CORP,,170,PARK ROW,,NEW YORK,NY,10038,2127367171,Manhattan,1,2016-10-31,Garage,"Vehicle Spaces: 190, Bicycle Spaces: 19",103,01,1077439,1001610001,MN27,29,-74.00023085842436,40.713138294202224,"(40.713138294202224, -74.00023085842436)"
2044110-DCA,Business,2025-03-31,340 EAST 74TH STREET PARKING CORP,,340,E 74TH ST,,NEW YORK,NY,10021,2127367171,Manhattan,1,2016-09-26,Garage,"Vehicle Spaces: 38, Bicycle Spaces: 0",108,05,1044913,1014487501,MN31,126,-73.95637764666981,40.76967739508274,"(40.76967739508274, -73.95637764666981)"
0800489-DCA,Business,2025-03-31,"MUSS, HYMAN - ET AL",C E TOWERS CO,11835,QUEENS BLVD,,FOREST HILLS,NY,11375,7182633800,Queens,4,1995-01-31,Garage and Parking Lot,"Vehicle Spaces: 582, Bicycle Spaces: 24",406,29,4052811,4022700041,QN17,75701,-73.83191968995601,40.714903991361325,"(40.714903991361325, -73.83191968995601)"
2103676-DCA,Business,2025-03-31,"D&J UNION PLAZA PARKING, LLC",,3819,UNION ST,,FLUSHING,NY,11354,9174788431,Queens,4,2022-01-28,Garage,"Vehicle Spaces: 46, Bicycle Spaces: 0",407,20,4532315,4050200003,,,-73.82705162947768,40.76149727462924,"(40.76149727462924, -73.82705162947768)"
1342356-DCA,Business,2025-03-31,"SESSANTA PARKING CO., LLC",,229,W 60TH ST,,NEW YORK,NY,10023,2128429308,Manhattan,1,2010-01-08,Garage,"Vehicle Spaces: 170, Bicycle Spaces: 17",107,6,1087958,1011520013,MN14,147,-73.9881364791966,40.77147735696765,"(40.77147735696765, -73.9881364791966)"
2104050-DCA,Business,2025-03-31,350 WEST 37TH STREET PARKING CORP.,,350,W 37TH ST,,NEW YORK,NY,10018,2127367171,Manhattan,1,2022-02-22,Garage,"Vehicle Spaces: 83, Bicycle Spaces: 8",104,3,1013606,1007600068,,,-73.9935247127901,40.75469368566714,"(40.75469368566714, -73.9935247127901)"
1283493-DCA,Business,2025-03-31,KIPS BAY 27 PARKING LLC,,236,E 27TH ST,,NEW YORK,NY,10016,2126869800,Manhattan,1,2008-04-29,Garage,"Vehicle Spaces: 65, Bicycle Spaces: 6",106,2,1019856,1009070040,MN20,66,-73.97977349336512,40.740682894759544,"(40.740682894759544, -73.97977349336512)"
0979174-DCA,Business,2025-03-31,CLINTON HILL GARAGE CORP.,,240,VANDERBILT AVE,,BROOKLYN,NY,11205,3476023636,Brooklyn,3,1998-02-17,Garage and Parking Lot,"Vehicle Spaces: 33, Bicycle Spaces:",302,35,0,3000000000,BK68,183,-73.96927750564667,40.690284019009454,"(40.690284019009454, -73.96927750564667)"
2010458-DCA,Business,2025-03-31,PARK 18 WEST LLC,,140,W 18TH ST,,NEW YORK,NY,10011,718-349-6200,Manhattan,1,2014-07-08,Garage,"Vehicle Spaces: 21, Bicycle Spaces: 0",104,03,1080579,1007930061,MN13,81,-73.99626145161697,40.74037445332246,"(40.74037445332246, -73.99626145161697)"
2098509-DCA,Business,2025-03-31,LM Michigan Parking LLC,,350,W 43RD ST,,NEW YORK,NY,10036,212-714-3571,Manhattan,1,2021-04-29,Garage,"Vehicle Spaces: 59, Bicycle Spaces: 6",104,03,1024938,1010330109,,,-73.99074493459523,40.75850869152492,"(40.75850869152492, -73.99074493459523)"
2091164-DCA,Business,2025-03-31,99 PARK AVENUE PARKING CORP,,99,PARK AVE,,NEW YORK,NY,10016,2127367171,Manhattan,1,2019-10-04,Garage,"Vehicle Spaces: 75, Bicycle Spaces: 8",106,04,1019460,1008950001,MN20,80,-73.97866602327828,40.75074494637426,"(40.75074494637426, -73.97866602327828)"
2109585-DCA,Business,2025-03-31,673 ST NICHOLAS PARKING ASSOCIATES CORP,,673,SAINT NICHOLAS AVE,,NEW YORK,NY,10030,2127367171,Manhattan,1,2022-10-31,Garage,"Vehicle Spaces: 180, Bicycle Spaces: 18",109,07,1061004,1020500140,,,-73.94528297103189,40.82295608415482,"(40.82295608415482, -73.94528297103189)"
2106652-DCA,Business,2025-03-31,PV PARKING IV CORP,,554,W 174TH ST,,NEW YORK,NY,10033,6463024330,Manhattan,1,2022-06-09,Garage,"Vehicle Spaces: 68, Bicycle Spaces: 7",112,10,1063121,1021300012,,,-73.93608146882455,40.84437383206749,"(40.84437383206749, -73.93608146882455)"
2089161-DCA,Business,2025-03-31,WEST 30TH GARAGE LLC,,363,W 30TH ST,,NEW YORK,NY,10001,6409644323,Manhattan,1,2019-08-06,Garage and Parking Lot,"Vehicle Spaces: 18, Bicycle Spaces: 0",104,03,1013511,1007540001,MN13,103,-73.99696467876097,40.7504092781165,"(40.7504092781165, -73.99696467876097)"
0427239-DCA,Business,2025-03-31,9495 PARKING CORP.,,1832,2ND AVE,,NEW YORK,NY,10128,2122893800,Manhattan,1,1997-03-20,Garage,"Vehicle Spaces: 180, Bicycle Spaces: 18",108,4,1050323,1015570052,MN32,15601,-73.94774932926609,40.783326129281214,"(40.783326129281214, -73.94774932926609)"
2002027-DCA,Business,2025-03-31,Prince Tower Parking Corp.,,3636,PRINCE ST,,FLUSHING,NY,11354,,Queens,4,2013-12-27,Garage,"Vehicle Spaces: 162, Bicycle Spaces: 16",407,20,4534920,4049707501,QN22,869,-73.83289612422156,40.761398855136356,"(40.761398855136356, -73.83289612422156)"
0972256-DCA,Business,2025-03-31,EASTSIDE PARKING LLC,,45,SUTTON PL S,,NEW YORK,NY,10022,2127143571,Manhattan,1,1997-09-25,Garage,"Vehicle Spaces: 88, Bicycle Spaces: 8",106,5,1040721,1013710014,MN19,10601,-73.9618117706841,40.75580464922225,"(40.75580464922225, -73.9618117706841)"
2093859-DCA,Business,2025-03-31,WOC 24TH STREET GARAGE COMPANY LLC,,150,E 24TH ST,,NEW YORK,NY,10010,5165655600,Manhattan,1,2020-01-23,Garage and Parking Lot,"Vehicle Spaces: 63, Bicycle Spaces: 6",106,02,1088467,1008790052,,,-73.98383340036676,40.73997813508966,"(40.73997813508966, -73.98383340036676)"
2068641-DCA,Business,2025-03-31,ENC PARKING CORPORATION,,69,5TH AVE,,NEW YORK,NY,10003,9173251969,Manhattan,1,2018-03-30,Garage,"Vehicle Spaces: 32, Bicycle Spaces: 0",105,02,1016061,1008427501,MN13,52,-73.99353373621541,40.736103497955646,"(40.736103497955646, -73.99353373621541)"
0926039-DCA,Business,2025-03-31,"SAM PARKING, L.L.C.",,360,W BROADWAY,,NEW YORK,NY,10013,2129666774,Manhattan,1,1995-11-01,Garage,"Vehicle Spaces: 180, Bicycle Spaces: 18",102,1,1007111,1004760073,MN24,47,-74.0032541425205,40.72300291526141,"(40.72300291526141, -74.0032541425205)"
2098489-DCA,Business,2025-03-31,MANHATTAN PREMIUM PARKING LLC,Manhattan Premium Parking,245,E 19TH ST,,NEW YORK,NY,10003,9172614880,Manhattan,1,2021-04-29,Garage,"Vehicle Spaces: 106, Bicycle Spaces: 11",106,02,1019603,1009000027,,,-73.98327153478729,40.73568251724689,"(40.73568251724689, -73.98327153478729)"
2108218-DCA,Business,2025-03-31,ABRT SERVICES INC,PURCHASE PARK 2 FLY,22-61,94TH ST,,EAST ELMHURST,NY,11369,9085528888,Queens,4,2022-08-17,Garage,"Vehicle Spaces: 340, Bicycle Spaces: 21",403,21,4543121,4010710050,,,-73.87635484366557,40.76887548371745,"(40.76887548371745, -73.87635484366557)"
2068161-DCA,Business,2025-03-31,"SPECIALTY PARKING, LLC",,13530,140TH ST,,JAMAICA,NY,11436,321-228-6908,Queens,4,2018-03-22,Garage and Parking Lot,"Vehicle Spaces: 247, Bicycle Spaces: 0",412,28,4262609,4120930034,QN76,792,-73.79811428306077,40.66783164940178,"(40.66783164940178, -73.79811428306077)"
2027516-DCA,Business,2025-03-31,TAINO PARKING CORPORATION,,211,E 122ND ST,,NEW YORK,NY,10035,2124109174,Manhattan,1,2015-08-25,Garage,"Vehicle Spaces: 200, Bicycle Spaces: 20",111,08,1054626,1017870001,MN34,194,-73.93672577246936,40.801564830416744,"(40.801564830416744, -73.93672577246936)"
2064520-DCA,Business,2025-03-31,MBA PARKING CORP,,2702,QUEENS PLZ S,,LONG ISLAND CITY,NY,11101,7188642992,Queens,4,2018-01-05,Garage and Parking Lot,"Vehicle Spaces: 71, Bicycle Spaces: 10",402,26,4005053,4004220009,QN31,19,-73.93970889639712,40.750110830025534,"(40.750110830025534, -73.93970889639712)"
1155049-DCA,Business,2025-03-31,MOTT PARK LLC,,284,MOTT ST,,NEW YORK,NY,10012,212-564-3199,Manhattan,1,2003-10-29,Garage,"Vehicle Spaces: 62, Bicycle Spaces: 6",102,1,1007894,1005080025,MN24,43,-73.99440436523415,40.72415836830795,"(40.72415836830795, -73.99440436523415)"
1181002-DCA,Business,2025-03-31,"TIMES SQUARE GARAGE, LLC",MEYERS PARKING,141,W 43RD ST,,NEW YORK,NY,10036,2125025490,Manhattan,1,2004-09-24,Garage,"Vehicle Spaces: 423, Bicycle Spaces: 22",105,3,1022612,1009960012,MN17,119,-73.98469940268718,40.75597739244894,"(40.75597739244894, -73.98469940268718)"
2108230-DCA,Business,2025-03-31,XTELL AUSTIN PARKING LLC,,6860,AUSTIN ST,,FOREST HILLS,NY,11375,917-592-4762,Queens,4,2022-08-18,Garage,"Vehicle Spaces: 85, Bicycle Spaces: 8",406,29,4077447,4032340029,,,-73.85043377867873,40.72222511505465,"(40.72222511505465, -73.85043377867873)"
2077583-DCA,Business,2025-03-31,BROOKLYN BRIDGE GARAGE LLC,,360,FURMAN ST,,BROOKLYN,NY,11201,6465840409,Brooklyn,3,2018-08-28,Garage and Parking Lot,"Vehicle Spaces: 444, Bicycle Spaces: 22",302,33,3393008,3002457501,BK09,7,-73.99948793452384,40.693397942265975,"(40.693397942265975, -73.99948793452384)"
0976776-DCA,Business,2025-03-31,BRONX CAR PARK SYSTEMS INC.,,2425,SEDGWICK AVE,,BRONX,NY,10468,212-221-6111,Bronx,2,2011-08-24,Garage,"Vehicle Spaces: 495, Bicycle Spaces: 23",207,14,2095198,2032360170,BX30,269,-73.90893603604592,40.86445231481436,"(40.86445231481436, -73.90893603604592)"
2083249-DCA,Business,2025-03-31,POO PARKING CORP.,,1650,SELWYN AVE,,BRONX,NY,10457,2124903460,Bronx,2,2019-03-15,Garage and Parking Lot,"Vehicle Spaces: 64, Bicycle Spaces: 6",204,16,2094530,2028240005,BX41,22703,-73.91040713674676,40.84324788566385,"(40.84324788566385, -73.91040713674676)"
2060785-DCA,Business,2025-03-31,ENTERPRISE WORLD PARKING LLC,,845,UNITED NATIONS PLZ,,NEW YORK,NY,10017,212-564-3199,Manhattan,1,2017-11-15,Garage,"Vehicle Spaces: 76, Bicycle Spaces: 8",106,04,1038909,1013407501,MN19,90,-73.96753825831024,40.751982973643145,"(40.751982973643145, -73.96753825831024)"
2052194-DCA,Business,2025-03-31,GREENWICH STREET GARAGE LLC,,641,WASHINGTON ST,,NEW YORK,NY,10014,6465840409,Manhattan,1,2017-05-01,Garage and Parking Lot,"Vehicle Spaces: 67, Bicycle Spaces: 7",102,03,1010421,1006040033,MN23,69,-74.00869936475347,40.73225520606116,"(40.73225520606116, -74.00869936475347)"
2090187-DCA,Business,2025-03-31,VANCITY PARKING INC,,70,E 162ND ST,,BRONX,NY,10452,6463689834,Bronx,2,2019-09-04,Garage,"Vehicle Spaces: 31, Bicycle Spaces: 0",204,08,2002989,2024840015,BX63,195,-73.92459151128584,40.82857382283792,"(40.82857382283792, -73.92459151128584)"
